topic_id,topic_name,subfield_name,field_name,domain_name
https://openalex.org/T12525,Australian History and Society,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T14395,African history and culture studies,Anthropology,Social Sciences,Social Sciences
https://openalex.org/T14039,Ecology and biodiversity studies,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T12097,Aquatic Invertebrate Ecology and Behavior,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T10669,Freshwater macroinvertebrate diversity and ecology,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T10630,Orthopedic Surgery and Rehabilitation,Surgery,Medicine,Health Sciences
https://openalex.org/T10172,Cardiac Valve Diseases and Treatments,Cardiology and Cardiovascular Medicine,Medicine,Health Sciences
https://openalex.org/T10594,Genetic and phenotypic traits in livestock,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T12575,Medical History and Research,History,Arts and Humanities,Social Sciences
https://openalex.org/T10215,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T10018,Advancements in Battery Materials,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T13484,German History and Society,History,Arts and Humanities,Social Sciences
https://openalex.org/T11770,Fiscal Policy and Economic Growth,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T11613,Phytochemistry and Biological Activities,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T10702,Insect and Arachnid Ecology and Behavior,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10511,High voltage insulation and dielectric phenomena,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T10211,Computational Drug Discovery Methods,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/T10091,Malaria Research and Control,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
https://openalex.org/T13178,Theology and Canon Law Studies,Religious studies,Arts and Humanities,Social Sciences
https://openalex.org/T10523,Atomic and Molecular Physics,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
https://openalex.org/T10759,Translation Studies and Practices,Language and Linguistics,Arts and Humanities,Social Sciences
https://openalex.org/T11746,Inorganic and Organometallic Chemistry,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T12327,Various Chemistry Research Topics,Physical and Theoretical Chemistry,Chemistry,Physical Sciences
https://openalex.org/T13456,"Religion, Society, and Development",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11590,Primary Care and Health Outcomes,General Health Professions,Health Professions,Health Sciences
https://openalex.org/T13760,"Finance, Taxation, and Governance","Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/T12341,Spanish Linguistics and Language Studies,Language and Linguistics,Arts and Humanities,Social Sciences
https://openalex.org/T13638,Human auditory perception and evaluation,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T10143,Chronic Obstructive Pulmonary Disease (COPD) Research,Pulmonary and Respiratory Medicine,Medicine,Health Sciences
https://openalex.org/T11791,Microbial Community Ecology and Physiology,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T12165,Environmental Sustainability and Education,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/T10133,Media Studies and Communication,Communication,Social Sciences,Social Sciences
https://openalex.org/T10157,Sports Performance and Training,Orthopedics and Sports Medicine,Medicine,Health Sciences
https://openalex.org/T11020,Immune Cell Function and Interaction,Immunology,Immunology and Microbiology,Life Sciences
https://openalex.org/T14335,Educational Robotics and Engineering,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T10521,RNA and protein synthesis mechanisms,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10285,Venous Thromboembolism Diagnosis and Management,Internal Medicine,Medicine,Health Sciences
https://openalex.org/T10209,Global Maternal and Child Health,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/T10127,"Banking stability, regulation, efficiency",Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T10109,Paleontology and Stratigraphy of Fossils,Paleontology,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/T10075,Atmospheric chemistry and aerosols,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/T13922,Historical Art and Culture Studies,Museology,Arts and Humanities,Social Sciences
https://openalex.org/T11434,Electrochemical Analysis and Applications,Electrochemistry,Chemistry,Physical Sciences
https://openalex.org/T10199,Wildlife Ecology and Conservation,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T10135,Insect-Plant Interactions and Control,Insect Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T10055,Diverse Aspects of Tourism Research,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T13749,"Hungarian Social, Economic and Educational Studies","Geography, Planning and Development",Social Sciences,Social Sciences
https://openalex.org/T13802,Vietnamese History and Culture Studies,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11836,Bryophyte Studies and Records,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T11879,Protist diversity and phylogeny,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10429,EEG and Brain-Computer Interfaces,Cognitive Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T13124,Chemical synthesis and alkaloids,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T11004,Crustacean biology and ecology,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T10330,Hydrology and Watershed Management Studies,Water Science and Technology,Environmental Science,Physical Sciences
https://openalex.org/T13823,Religious and Theological Studies,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T10058,Entrepreneurship Studies and Influences,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences
https://openalex.org/T10177,Palliative Care and End-of-Life Issues,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T11197,Digital Games and Media,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T10372,Cardiac Imaging and Diagnostics,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
https://openalex.org/T10022,Semiconductor Quantum Structures and Devices,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
https://openalex.org/T10254,Innovations in Medical Education,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T12633,Legal case studies and regulations,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T10190,Air Quality and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences
https://openalex.org/T13923,Nuclear and radioactivity studies,"Safety, Risk, Reliability and Quality",Engineering,Physical Sciences
https://openalex.org/T11277,Thermal properties of materials,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T10303,Photosynthetic Processes and Mechanisms,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10250,Glaucoma and retinal disorders,Ophthalmology,Medicine,Health Sciences
https://openalex.org/T10301,Mitochondrial Function and Pathology,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T14430,Higher Education and Teaching Methods,Information Systems,Computer Science,Physical Sciences
https://openalex.org/T10268,Developmental Biology and Gene Regulation,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T10340,Hepatitis B Virus Studies,Epidemiology,Medicine,Health Sciences
https://openalex.org/T13215,Global Maritime and Colonial Histories,Anthropology,Social Sciences,Social Sciences
https://openalex.org/T14518,American Sports and Literature,History,Arts and Humanities,Social Sciences
https://openalex.org/T10477,Astrophysics and Star Formation Studies,Astronomy and Astrophysics,Physics and Astronomy,Physical Sciences
https://openalex.org/T10596,Child Nutrition and Water Access,Nutrition and Dietetics,Nursing,Health Sciences
https://openalex.org/T13623,Linguistic Studies and Language Acquisition,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T10084,Musculoskeletal pain and rehabilitation,Pharmacology,Medicine,Health Sciences
https://openalex.org/T10087,Archaeology and ancient environmental studies,Paleontology,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/T10094,Epilepsy research and treatment,Psychiatry and Mental health,Medicine,Health Sciences
https://openalex.org/T11588,Atmospheric and Environmental Gas Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences
https://openalex.org/T14491,Diverse academic and cultural studies,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T10549,Neonatal Respiratory Health Research,Pulmonary and Respiratory Medicine,Medicine,Health Sciences
https://openalex.org/T10425,Cold Atom Physics and Bose-Einstein Condensates,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences
https://openalex.org/T10809,Occupational Health and Safety Research,Radiological and Ultrasound Technology,Health Professions,Health Sciences
https://openalex.org/T10082,HIV/AIDS Research and Interventions,Infectious Diseases,Medicine,Health Sciences
